

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
076.911  003.437  002.980: sourcing /home/j0rdi/.config/nvim/after/plugin/alpha.lua
077.270  000.176  000.176: require('nvim-autopairs.fastwrap')
077.673  000.149  000.149: require('nvim-autopairs.ts-conds')
077.676  000.234  000.085: require('nvim-autopairs.rules.ts_basic')
078.171  000.108  000.108: require('nvim-autopairs.completion.handlers')
078.175  000.223  000.116: require('nvim-autopairs.completion.cmp')
078.183  001.248  000.615: sourcing /home/j0rdi/.config/nvim/after/plugin/autopairs.lua
078.488  000.031  000.031: require('bufferline.lazy')
078.529  000.035  000.035: require('bufferline.constants')
078.679  000.148  000.148: require('bufferline.commands')
078.685  000.415  000.202: require('bufferline')
078.841  000.151  000.151: require('bufferline.utils')
079.189  000.344  000.344: require('bufferline.config')
079.559  000.312  000.312: require('bufferline.groups')
079.674  000.091  000.091: require('bufferline.colors')
080.042  000.166  000.166: require('bufferline.highlights')
080.830  000.078  000.078: require('bufferline.hover')
081.245  000.376  000.376: require('bufferline.ui')
081.281  003.084  001.150: sourcing /home/j0rdi/.config/nvim/after/plugin/bufferline.lua
081.822  000.140  000.140: require('luasnip.session.snippet_collection')
082.228  000.311  000.311: require('luasnip.util._builtin_vars')
082.305  000.073  000.073: require('vim.inspect')
082.339  000.515  000.130: require('luasnip.util.environ')
082.392  000.051  000.051: require('luasnip.util.extend_decorator')
082.510  000.034  000.034: require('luasnip.loaders._caches')
082.609  000.097  000.097: require('luasnip.util.path')
082.623  000.229  000.098: require('luasnip.loaders')
082.731  000.103  000.103: require('luasnip.util.log')
082.742  001.401  000.364: require('luasnip')
082.883  000.140  000.140: require('lspkind')
083.359  002.061  000.520: sourcing /home/j0rdi/.config/nvim/after/plugin/cmp.lua
084.376  000.263  000.263: require('colorizer.trie')
084.592  000.214  000.214: require('colorizer.utils')
084.598  000.735  000.258: require('colorizer.color')
084.956  000.220  000.220: require('colorizer.sass')
084.974  000.374  000.154: require('colorizer.matcher')
085.128  000.153  000.153: require('colorizer.tailwind')
085.132  001.481  000.219: require('colorizer.buffer')
085.138  001.744  000.264: require('colorizer')
085.163  001.784  000.040: sourcing /home/j0rdi/.config/nvim/after/plugin/colorizer.lua
085.251  000.056  000.056: require('Comment')
085.350  000.097  000.097: require('ts_context_commentstring.integrations.comment_nvim')
085.631  000.452  000.300: sourcing /home/j0rdi/.config/nvim/after/plugin/comment.lua
086.185  000.132  000.132: require('gitsigns.async')
086.251  000.063  000.063: require('gitsigns.status')
086.805  000.147  000.147: require('gitsigns.debug')
087.010  000.203  000.203: require('gitsigns.util')
087.221  000.092  000.092: require('gitsigns.uv')
087.224  000.211  000.119: require('gitsigns.subprocess')
087.894  000.047  000.047: require('gitsigns.message')
087.950  000.420  000.373: require('gitsigns.config')
087.998  000.046  000.046: require('gitsigns.signs.base')
088.000  000.521  000.055: require('gitsigns.signs')
088.004  000.779  000.257: require('gitsigns.hunks')
088.028  001.776  000.437: require('gitsigns.git')
088.427  000.078  000.078: require('gitsigns.cache')
088.498  000.069  000.069: require('gitsigns.debounce')
088.551  000.050  000.050: require('gitsigns.diff')
088.563  000.533  000.336: require('gitsigns.manager')
088.764  000.200  000.200: require('gitsigns.highlight')
088.774  003.106  000.403: require('gitsigns')
089.360  000.165  000.165: require('gitsigns.signs.vimfn')
090.138  004.490  001.220: sourcing /home/j0rdi/.config/nvim/after/plugin/git-signs.lua
090.993  000.093  000.093: require('harpoon.utils')
091.371  000.294  000.294: require('plenary.log')
091.391  000.396  000.102: require('harpoon.dev')
091.743  001.113  000.624: require('harpoon')
091.753  001.512  000.399: require('harpoon.mark')
092.784  000.203  000.203: require('plenary.strings')
092.788  000.473  000.270: require('plenary.window.border')
092.881  000.091  000.091: require('plenary.window')
092.980  000.097  000.097: require('plenary.popup.utils')
092.985  001.024  000.363: require('plenary.popup')
092.991  001.237  000.213: require('harpoon.ui')
093.182  003.012  000.263: sourcing /home/j0rdi/.config/nvim/after/plugin/harpoon.lua
093.263  000.057  000.057: sourcing /home/j0rdi/.config/nvim/after/plugin/illuminate.lua
097.780  004.487  004.487: require('impatient')
097.982  000.198  000.198: require('impatient.profile')
097.989  004.711  000.026: sourcing /home/j0rdi/.config/nvim/after/plugin/impatient.lua
098.122  000.115  000.115: sourcing /home/j0rdi/.config/nvim/after/plugin/indent-blankline.lua
098.244  000.033  000.033: require('lualine_require')
098.443  000.283  000.250: require('lualine')
100.121  000.067  000.067: require('lualine.utils.mode')
101.562  003.422  003.072: sourcing /home/j0rdi/.config/nvim/after/plugin/lualine.lua
102.252  000.307  000.307: require('nvim-tree.notify')
102.258  000.365  000.057: require('nvim-tree.events')
102.413  000.031  000.031: require('nvim-tree.log')
102.500  000.030  000.030: require('nvim-tree.iterators.node-iterator')
102.522  000.094  000.064: require('nvim-tree.utils')
102.588  000.064  000.064: require('nvim-tree.git.utils')
102.645  000.055  000.055: require('nvim-tree.git.runner')
102.702  000.054  000.054: require('nvim-tree.watcher')
102.737  000.031  000.031: require('nvim-tree.explorer.node')
102.740  000.409  000.081: require('nvim-tree.git')
102.772  000.030  000.030: require('nvim-tree.explorer.watch')
102.853  000.030  000.030: require('nvim-tree.explorer.node-builders')
102.885  000.028  000.028: require('nvim-tree.explorer.sorters')
102.917  000.030  000.030: require('nvim-tree.explorer.filters')
102.999  000.049  000.049: require('nvim-tree.view')
103.003  000.084  000.035: require('nvim-tree.live-filter')
103.006  000.231  000.058: require('nvim-tree.explorer.explore')
103.041  000.033  000.033: require('nvim-tree.explorer.reload')
103.043  000.783  000.079: require('nvim-tree.explorer')
103.046  001.224  000.077: require('nvim-tree.core')
103.109  000.047  000.047: require('nvim-tree.diagnostics')
103.180  000.025  000.025: require('nvim-tree.modified')
103.183  000.070  000.045: require('nvim-tree.renderer.components.modified')
103.214  000.029  000.029: require('nvim-tree.renderer.components.padding')
103.278  000.062  000.062: require('nvim-tree.renderer.components.icons')
103.338  000.057  000.057: require('nvim-tree.renderer.components.full-name')
103.369  000.028  000.028: require('nvim-tree.renderer.help')
103.405  000.035  000.035: require('nvim-tree.renderer.components.git')
103.448  000.041  000.041: require('nvim-tree.renderer.builder')
103.481  000.030  000.030: require('nvim-tree.marks')
103.485  001.701  000.078: require('nvim-tree.renderer')
103.520  000.031  000.031: require('nvim-tree.actions.tree-modifiers.collapse-all')
103.547  000.025  000.025: require('nvim-tree.actions.root.dir-up')
103.580  000.030  000.030: require('nvim-tree.actions.root.change-dir')
103.612  000.029  000.029: require('nvim-tree.actions.reloaders.reloaders')
103.644  000.029  000.029: require('nvim-tree.actions.finders.find-file')
103.645  001.931  000.085: require('nvim-tree.lib')
103.679  000.031  000.031: require('nvim-tree.colors')
103.798  000.115  000.115: require('nvim-tree.legacy')
103.843  000.041  000.041: require('nvim-tree.actions.fs.copy-paste')
103.909  000.029  000.029: require('nvim-tree.actions.tree-modifiers.expand-all')
103.940  000.028  000.028: require('nvim-tree.actions.tree-modifiers.toggles')
103.978  000.031  000.031: require('nvim-tree.actions.fs.create-file')
104.010  000.030  000.030: require('nvim-tree.actions.fs.rename-file')
104.043  000.030  000.030: require('nvim-tree.actions.fs.trash')
104.076  000.031  000.031: require('nvim-tree.actions.fs.remove-file')
104.134  000.054  000.054: require('nvim-tree.actions.moves.parent')
104.164  000.028  000.028: require('nvim-tree.actions.moves.sibling')
104.193  000.026  000.026: require('nvim-tree.actions.moves.item')
104.229  000.029  000.029: require('nvim-tree.actions.finders.search-node')
104.258  000.025  000.025: require('nvim-tree.actions.node.run-command')
104.290  000.029  000.029: require('nvim-tree.actions.node.file-popup')
104.320  000.027  000.027: require('nvim-tree.actions.node.system-open')
104.351  000.029  000.029: require('nvim-tree.marks.bulk-move')
104.353  000.506  000.080: require('nvim-tree.actions.dispatch')
104.377  002.759  000.135: require('nvim-tree')
104.405  000.025  000.025: require('nvim-tree.config')
106.159  000.556  000.556: require('nvim-tree.actions')
106.225  000.059  000.059: require('nvim-tree.actions.node.open-file')
107.122  000.033  000.033: require('nvim-tree.marks.navigation')
107.127  000.115  000.082: require('nvim-tree.api')
107.135  000.169  000.055: require('nvim-tree.keymap')
107.418  000.142  000.142: require('nvim-web-devicons')
108.495  006.912  003.201: sourcing /home/j0rdi/.config/nvim/after/plugin/nvim-tree.lua
108.605  000.034  000.034: require('project_nvim.config')
108.669  000.029  000.029: require('project_nvim.utils.path')
108.674  000.066  000.037: require('project_nvim.utils.history')
108.675  000.138  000.037: require('project_nvim')
108.716  000.032  000.032: require('project_nvim.utils.globtopattern')
108.780  000.039  000.039: require('project_nvim.project')
109.059  000.032  000.032: require('telescope._extensions')
109.064  000.079  000.047: require('telescope')
109.274  000.027  000.027: require('telescope.state')
109.311  000.034  000.034: require('telescope.config.resolve')
109.313  000.097  000.036: require('telescope.pickers.entry_display')
109.399  000.043  000.043: require('telescope.log')
109.406  000.091  000.048: require('telescope.utils')
109.412  000.273  000.085: require('telescope.make_entry')
109.578  000.027  000.027: require('plenary.tbl')
109.583  000.058  000.030: require('plenary.vararg.rotate')
109.584  000.085  000.027: require('plenary.vararg')
109.609  000.023  000.023: require('plenary.errors')
109.613  000.142  000.034: require('plenary.async.async')
109.729  000.032  000.032: require('plenary.async.structs')
109.744  000.076  000.044: require('plenary.async.control')
109.749  000.108  000.032: require('plenary.async.util')
109.750  000.135  000.027: require('plenary.async.tests')
109.752  000.307  000.031: require('plenary.async')
109.754  000.339  000.032: require('telescope.finders.async_static_finder')
109.841  000.024  000.024: require('plenary.class')
109.851  000.064  000.040: require('telescope._')
109.853  000.097  000.033: require('telescope.finders.async_oneshot_finder')
109.884  000.029  000.029: require('telescope.finders.async_job_finder')
109.888  000.780  000.041: require('telescope.finders')
110.104  000.025  000.025: require('telescope.deprecated')
110.148  000.041  000.041: require('telescope.sorters')
111.209  001.174  001.108: require('telescope.config')
111.255  000.041  000.041: require('telescope.pickers.scroller')
111.290  000.032  000.032: require('telescope.actions.state')
111.324  000.031  000.031: require('telescope.actions.utils')
111.390  000.031  000.031: require('telescope.actions.mt')
111.402  000.076  000.045: require('telescope.actions.set')
111.430  000.025  000.025: require('telescope.from_entry')
111.560  001.599  000.220: require('telescope.actions')
111.599  000.036  000.036: require('telescope.debounce')
111.662  000.059  000.059: require('telescope.mappings')
111.719  000.052  000.052: require('telescope.pickers.highlights')
111.751  000.029  000.029: require('telescope.pickers.window')
111.813  000.029  000.029: require('telescope.algos.linked_list')
111.816  000.062  000.033: require('telescope.entry_manager')
111.850  000.026  000.026: require('telescope.pickers.multi')
111.861  001.972  000.108: require('telescope.pickers')
111.961  000.051  000.051: require('telescope.builtin.__lsp')
111.974  000.110  000.058: require('telescope.builtin')
111.979  002.913  000.051: require('telescope._extensions.projects')
111.982  003.463  000.262: sourcing /home/j0rdi/.config/nvim/after/plugin/projects.lua
112.830  000.084  000.084: require('fzf_lib')
112.835  000.134  000.049: require('telescope._extensions.fzf')
112.924  000.922  000.788: sourcing /home/j0rdi/.config/nvim/after/plugin/telescope.lua
113.044  000.027  000.027: require('toggleterm.lazy')
113.074  000.026  000.026: require('toggleterm.constants')
113.142  000.065  000.065: require('toggleterm.terminal')
113.147  000.182  000.064: require('toggleterm')
113.214  000.030  000.030: require('toggleterm.colors')
113.245  000.028  000.028: require('toggleterm.utils')
113.250  000.099  000.041: require('toggleterm.config')
113.372  000.044  000.044: require('toggleterm.commandline')
113.548  000.604  000.279: sourcing /home/j0rdi/.config/nvim/after/plugin/toggleterm.lua
116.199  000.038  000.038: require('ts_context_commentstring.utils')
116.206  000.105  000.067: require('ts_context_commentstring.internal')
116.351  000.038  000.038: require('nvim-treesitter.highlight')
116.500  000.047  000.047: require('nvim-treesitter.locals')
116.506  000.094  000.047: require('nvim-treesitter.incremental_selection')
116.997  000.044  000.044: require('illuminate.providers.treesitter')
117.094  000.052  000.052: require('nvim-treesitter.indent')
117.106  003.538  003.204: sourcing /home/j0rdi/.config/nvim/after/plugin/treesitter.lua
117.504  000.073  000.073: require('zen-mode.util')
117.533  000.271  000.198: require('zen-mode.config')
117.573  000.036  000.036: require('zen-mode.plugins')
117.578  000.364  000.057: require('zen-mode.view')
117.580  000.436  000.072: require('zen-mode')
117.734  000.609  000.173: sourcing /home/j0rdi/.config/nvim/after/plugin/zen-mode.lua
117.740  000.971: loading after plugins
117.750  000.010: inits 3
119.936  002.186: reading ShaDa
120.067  000.037  000.037: require('luasnip.loaders.util')
120.073  000.091  000.054: require('luasnip.loaders.from_lua')
120.339  000.031  000.031: require('luasnip.nodes.util')
120.369  000.027  000.027: require('luasnip.util.events')
120.377  000.104  000.046: require('luasnip.nodes.node')
120.439  000.061  000.061: require('luasnip.nodes.insertNode')
120.492  000.040  000.040: require('luasnip.nodes.textNode')
120.531  000.034  000.034: require('luasnip.util.mark')
120.565  000.031  000.031: require('luasnip.util.pattern_tokenizer')
120.594  000.027  000.027: require('luasnip.util.dict')
120.615  000.418  000.121: require('luasnip.nodes.snippet')
120.721  000.032  000.032: require('luasnip.util.parser.neovim_ast')
120.753  000.029  000.029: require('luasnip.util.str')
121.193  000.036  000.036: require('luasnip.util.directed_graph')
121.198  000.544  000.448: require('luasnip.util.parser.ast_utils')
121.249  000.047  000.047: require('luasnip.nodes.functionNode')
121.333  000.082  000.082: require('luasnip.nodes.choiceNode')
121.388  000.052  000.052: require('luasnip.nodes.dynamicNode')
121.423  000.031  000.031: require('luasnip.util.functions')
121.427  000.810  000.053: require('luasnip.util.parser.ast_parser')
121.493  000.064  000.064: require('luasnip.util.parser.neovim_parser')
121.500  001.334  000.042: require('luasnip.util.parser')
121.503  001.369  000.035: require('luasnip.nodes.snippetProxy')
121.509  001.416  000.047: require('luasnip.loaders.from_snipmate')
121.571  000.045  000.045: require('luasnip.loaders.from_vscode')
122.292  000.805: opening buffers
122.407  000.039  000.039: require('bufferline.state')
122.470  000.139: BufEnter autocommands
122.473  000.002: editing files in windows
122.529  000.039  000.039: require('mason-core.terminator')
127.901  000.246  000.246: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/copilot.vim/autoload/copilot/agent.vim
128.066  000.064  000.064: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/copilot.vim/autoload/copilot/job.vim
142.091  000.084  000.084: require('_copilot')
144.074  000.082  000.082: require('gitsigns.current_line_blame')
